Event_id,Timestamp,Src_ip,Dst_ip,Src_port,Dst_port,Protocol,Action,Bytes_sent,Bytes_received,Packet_count,Connection_duration_sec,Firewall_rule_id,Rule_action,Network_zone_src,Network_zone_dst,Latency_ms,Packet_loss_pct,Cpu_usage_fw_pct,Memory_usage_fw_pct,Concurrent_connections,Nat_translation
FW-20250614-9YPGLYLY,6/14/2025 1:43,10.172.189.215,185.49.108.201,32422,53,UDP,ALLOW,14306,14401,57,4.63,RULE-5227,accept,internal,cloud,20.96,0.25,13.45,22.45,2,TRUE
FW-20250425-24JIZAJ5,4/25/2025 1:22,185.173.11.180,172.16.164.186,12853,443,TCP,ALLOW,196,14887,30,3.62,RULE-1213,accept,vpn,dmz,17.12,0.04,20.58,33.61,1,TRUE
FW-20250622-XLQAXTIC,6/22/2025 3:29,185.171.255.60,185.128.19.44,4525,53,UDP,ALLOW,9968,12631,45,9.9,RULE-2378,accept,vpn,external,12.41,0.65,15.06,33.87,4,TRUE
FW-20250406-O73SKTV9,4/6/2025 11:25,185.198.21.25,172.16.214.231,65516,5432,TCP,ALLOW,8921,23164,64,8.22,RULE-7716,accept,cloud,dmz,34.36,0.47,34.07,32.93,2,FALSE
FW-20250413-ICVIZ86R,4/13/2025 4:35,185.119.134.126,185.244.223.57,18911,443,TCP,ALLOW,11645,20888,65,9.01,RULE-7489,accept,vpn,external,28.76,1.06,31.24,31.8,17,TRUE
FW-20250326-OGWO9A3M,3/26/2025 9:53,10.5.94.82,185.182.6.112,37503,8080,TCP,ALLOW,6010,100,12,0.1,RULE-7791,accept,internal,external,1311.9,19.35,88.17,24.17,2,TRUE
FW-20250517-CRBNJYDZ,5/17/2025 0:19,185.244.48.49,10.236.252.169,60962,22,TCP,ALLOW,15278,13997,58,4.95,RULE-9163,accept,vpn,management,1121.33,10.44,89.11,21.95,16,TRUE
FW-20250418-WFD4WBRH,4/18/2025 4:54,185.151.210.172,185.119.144.89,43771,716,ICMP,DENY,17698,10341,16,0.56,RULE-1529,drop,vpn,vpn,32.12,0.59,24.77,30.91,1,TRUE
FW-20250502-CYJ5RQH0,5/2/2025 16:10,185.166.59.183,10.113.189.10,13491,443,TCP,ALLOW,12484,5463,35,8.81,RULE-1395,accept,vpn,management,27.52,0,18.05,20.46,1,TRUE
FW-20250220-UNKVUMZ6,2/20/2025 23:03,172.16.157.7,10.252.175.64,56752,22,TCP,ALLOW,477,13663,28,8.77,RULE-2102,accept,dmz,internal,644.46,21.63,93.15,23.58,1,FALSE
FW-20250426-0SDUOITA,4/26/2025 9:49,10.17.0.195,10.230.127.246,7764,53,UDP,ALLOW,20875,3255,48,15.21,RULE-9694,accept,internal,management,25.14,0.29,20.15,18.25,4,TRUE
FW-20250527-0U5LMMZJ,5/27/2025 3:19,185.202.97.245,185.121.108.28,31437,3306,TCP,ALLOW,18310,4031,44,11.16,RULE-6857,accept,external,external,26.66,1.05,26.3,29.63,21,FALSE
FW-20250629-M19XJ7L7,6/29/2025 6:19,10.101.128.187,10.104.223.70,14032,20532,TCP,DENY,7015,10590,35,10.33,RULE-5365,drop,internal,internal,11.33,0.46,11.03,30.44,5,TRUE
FW-20250221-Y57LORB3,2/21/2025 21:06,172.16.69.165,172.16.195.94,34267,23874,ICMP,DENY,8310,3321,23,8.17,RULE-5652,drop,dmz,dmz,4.25,1.08,22.17,35.7,7,FALSE
FW-20250622-T8UTJW64,6/22/2025 2:55,10.171.184.194,185.36.119.216,47454,669,TCP,DENY,7575,2176,20,0.27,RULE-6099,drop,management,cloud,17.97,0.61,18.53,30.36,2,FALSE
FW-20250505-VQ2VANGP,5/5/2025 23:42,10.208.227.150,10.230.182.168,56565,5432,TCP,ALLOW,13786,9632,46,11.18,RULE-4363,accept,internal,management,27.04,0.44,23.11,36.84,13,TRUE
FW-20250613-NQELATN3,6/13/2025 23:40,172.16.28.154,172.16.202.117,64267,443,TCP,ALLOW,9738,830,21,0.1,RULE-7015,accept,dmz,dmz,15.16,0.98,16.76,31.86,7,FALSE
FW-20250622-C1Y4QP7R,6/22/2025 10:20,10.206.1.15,10.189.162.100,63982,0,ICMP,ALLOW,13702,6597,40,5.69,RULE-2341,accept,internal,internal,18.59,0.49,23.36,28.95,4,TRUE
FW-20250624-Q0S5I087,6/24/2025 6:16,185.92.230.219,185.30.90.141,55865,8080,TCP,ALLOW,3994362,16584,6778,8.15,RULE-1678,accept,external,vpn,242.33,0.9,88.9,92.6,17786,FALSE
FW-20250609-8PDUKH1P,6/9/2025 1:48,185.166.137.234,172.16.105.63,11733,53,UDP,ALLOW,11919,14962,53,8.77,RULE-5223,accept,external,dmz,12.52,0,20.56,40.22,1,FALSE
FW-20250331-PN2982F0,3/31/2025 7:57,10.71.173.199,185.21.215.30,59158,443,TCP,ALLOW,3731,16004,39,2.02,RULE-2233,accept,management,external,24.02,0.9,16.09,29.06,17,FALSE
FW-20250419-L20HLKAC,4/19/2025 8:58,185.159.247.111,185.59.242.137,42391,0,ICMP,ALLOW,6657,12258,37,11.47,RULE-3540,accept,cloud,vpn,29.78,0,20.68,26.64,1,FALSE
FW-20250415-DSAWOXFA,4/15/2025 0:05,185.70.158.105,185.163.177.253,17933,443,TCP,ALLOW,12683,16392,58,18.98,RULE-5696,accept,cloud,vpn,19.48,1.08,12.57,33.01,1,FALSE
FW-20250309-33RY5S4C,3/9/2025 21:13,185.46.177.19,185.86.240.190,63705,5432,TCP,ALLOW,11413,13378,49,13.71,RULE-9210,accept,vpn,cloud,30.7,0,21.48,40.88,1,TRUE
FW-20250603-9KEL3F1X,6/3/2025 18:25,185.253.187.108,185.36.1.192,8339,0,ICMP,ALLOW,14459,19783,68,14.99,RULE-8388,accept,vpn,vpn,27.21,0.03,27.69,31.46,24,TRUE
FW-20250202-1DY5NAQ6,2/2/2025 4:42,185.65.110.30,185.92.105.63,59612,3306,TCP,ALLOW,8595,16978,51,8.66,RULE-8072,accept,cloud,vpn,22.77,0.5,25.78,21.36,1,FALSE
FW-20250221-970LVNZN,2/21/2025 19:23,10.137.104.194,185.47.158.110,20791,53,UDP,ALLOW,1313,18024,38,10.23,RULE-4371,accept,internal,vpn,30.13,0,22.42,33.91,6,TRUE
FW-20250616-JBNUQ0K5,6/16/2025 18:57,185.95.95.58,185.188.232.130,33489,5432,TCP,ALLOW,9739,11476,42,2.12,RULE-8546,accept,external,external,11.5,0.17,19.19,27.17,11,FALSE
FW-20250407-J1SKK5PC,4/7/2025 18:42,10.67.238.127,172.16.204.135,36525,0,ICMP,ALLOW,14555,6545,42,0.1,RULE-6476,accept,management,dmz,22.82,0,21.68,27.94,1,FALSE
FW-20250416-ROZDGHRH,4/16/2025 21:43,10.42.216.250,10.24.71.231,16731,8080,TCP,ALLOW,13991,9020,46,2.82,RULE-5888,accept,internal,management,31.38,0.89,23.51,35.54,22,TRUE
FW-20250711-R59CXO34,7/11/2025 14:06,185.218.18.126,10.125.96.203,37018,8080,TCP,ALLOW,5720,6229,23,6.79,RULE-4267,accept,vpn,management,21.8,0,23.59,24.48,1,TRUE
FW-20250627-1X1E22EI,6/27/2025 1:58,185.61.4.15,172.16.221.121,12986,8080,TCP,ALLOW,7514,14072,43,5.67,RULE-9635,accept,external,dmz,27.05,0,20.98,31.35,2,FALSE
FW-20250309-7FQD5K11,3/9/2025 8:47,185.36.124.136,10.220.28.33,60262,443,TCP,ALLOW,5581,6318,23,2.45,RULE-8562,accept,external,internal,19.08,0.63,16.43,30.52,21,FALSE
FW-20250204-AU7SYDFV,2/4/2025 18:46,185.179.182.26,10.118.231.119,28257,5432,TCP,ALLOW,11929,8361,40,8.44,RULE-2808,accept,cloud,internal,22.82,0,22.74,20.84,8,FALSE
FW-20250227-1T4UDEK8,2/27/2025 19:18,185.112.206.236,10.38.148.41,13413,80,TCP,ALLOW,2495,9995,24,4.33,RULE-4474,accept,external,internal,10.92,0,21.37,22.15,8,FALSE
FW-20250605-CZT672OD,6/5/2025 15:54,10.111.204.194,185.47.125.244,2872,8080,TCP,ALLOW,3065,100,6,0.1,RULE-1916,accept,management,cloud,21.24,0,26.93,32.64,14,FALSE
FW-20250224-PIPI40V9,2/24/2025 11:17,185.235.159.102,10.214.154.67,2084,0,ICMP,ALLOW,13560,10051,47,7.8,RULE-6340,accept,external,management,14.61,0.6,9.67,29.45,1,FALSE
FW-20250527-ALRY2D8T,5/27/2025 17:09,10.129.62.101,172.16.22.133,9558,443,TCP,ALLOW,11735,16001,55,17.64,RULE-8254,accept,management,dmz,22.9,0.36,21.76,28.99,7,FALSE
FW-20250513-3VRTTLHB,5/13/2025 7:13,185.150.254.210,185.190.114.59,55356,32386,TCP,DENY,17048,17349,68,24.58,RULE-1198,drop,cloud,cloud,27.86,0.57,27.79,41.64,13,FALSE
FW-20250709-GSFWCFHQ,7/9/2025 23:04,172.16.193.254,10.248.246.76,33626,22,TCP,ALLOW,9894,18273,56,17.18,RULE-8187,accept,dmz,management,453.31,11.8,93.85,30.63,16,FALSE
FW-20250711-V9UMWZR9,7/11/2025 17:25,185.226.14.131,10.100.66.88,2444,23424,ICMP,DENY,9878,15775,51,6.44,RULE-3118,drop,vpn,management,21.13,0.61,25.85,24.41,11,TRUE
FW-20250528-ELO4MPDG,5/28/2025 5:59,10.106.212.122,185.100.120.5,33329,80,TCP,ALLOW,9271,20172,58,6.04,RULE-2334,accept,internal,external,25.87,0.92,26.06,34.41,5,TRUE
FW-20250531-S4ULCWYT,5/31/2025 10:26,10.193.32.19,172.16.34.135,43935,53,UDP,ALLOW,4597,16445,42,6.8,RULE-7518,accept,internal,dmz,24.78,0.25,21.63,27.48,1,TRUE
FW-20250228-V7L75KSG,2/28/2025 3:41,10.184.40.188,172.16.15.80,36717,443,TCP,ALLOW,17601,16777,68,22.15,RULE-3195,accept,internal,dmz,23.51,1.16,15.27,30.32,14,TRUE
FW-20250524-P4CHE9J0,5/24/2025 5:22,10.236.68.182,10.206.69.86,49538,0,ICMP,ALLOW,4472419,9271,19507,3.2,RULE-3527,accept,management,internal,737.02,0,91.66,85.19,11207,FALSE
FW-20250714-VWKHGL5O,7/14/2025 13:20,185.226.191.57,172.16.105.115,59981,80,TCP,ALLOW,12348,12009,48,7.26,RULE-9023,accept,vpn,dmz,25.85,0.5,23.37,31.04,1,TRUE
FW-20250207-OMEXQIAP,2/7/2025 23:55,185.64.159.118,185.218.140.218,27215,0,ICMP,ALLOW,10207,108,20,2.75,RULE-2866,accept,vpn,vpn,22.17,0.4,21.89,33.45,1,TRUE
FW-20250624-74U6KJDI,6/24/2025 16:23,185.176.56.185,10.71.80.50,21160,0,ICMP,ALLOW,13176,15544,57,9.77,RULE-7145,accept,vpn,internal,22.58,0,22.96,23.91,10,TRUE
FW-20250323-S4H0XMEN,3/23/2025 13:38,185.120.68.211,10.3.92.98,16726,8080,TCP,ALLOW,5234,7728,25,6.51,RULE-9009,accept,vpn,management,21.61,0.38,11.92,32.36,9,TRUE
FW-20250412-YU1WSRDU,4/12/2025 10:17,172.16.24.222,10.26.130.170,30247,443,TCP,ALLOW,12116,26179,76,12.13,RULE-9371,accept,dmz,management,18.97,0.52,17.66,35.08,28,FALSE
FW-20250221-BNND8FPC,2/21/2025 12:15,10.75.9.134,10.99.122.222,39989,8080,TCP,ALLOW,8562,12298,41,5.71,RULE-4654,accept,management,internal,1434.4,15.41,94.44,37.75,1,FALSE
FW-20250617-PFXW6V6N,6/17/2025 2:29,10.129.94.73,185.231.163.191,37485,0,ICMP,ALLOW,11654,11621,46,6.46,RULE-6799,accept,internal,vpn,22.3,0,28.62,28.47,17,TRUE
FW-20250529-5TRR1E32,5/29/2025 11:39,10.45.145.168,10.92.88.228,22177,22,TCP,ALLOW,2119,10893,26,12.4,RULE-4274,accept,internal,internal,23.14,0.28,19.11,34.28,15,TRUE
FW-20250511-ROP0O5V4,5/11/2025 14:06,185.191.115.63,172.16.80.85,54403,25,TCP,ALLOW,18242,22208,80,16.52,RULE-4488,accept,external,dmz,23.67,0.93,21.55,27.56,9,FALSE
FW-20250522-HOKMGG40,5/22/2025 7:44,10.177.86.55,185.241.173.107,61019,8080,TCP,ALLOW,20148,17436,75,11.63,RULE-5375,accept,management,external,1134.85,10.34,85.71,30.82,20,FALSE
FW-20250607-SVYCTMUU,6/7/2025 8:46,185.147.219.13,185.16.32.102,12305,8080,TCP,ALLOW,10747,7512,36,0.75,RULE-9314,accept,cloud,vpn,27.41,0.63,14.4,25.74,11,FALSE
FW-20250712-GH0QLJ9I,7/12/2025 4:08,10.90.85.63,10.170.83.19,7227,0,ICMP,ALLOW,12545,6709,38,0.1,RULE-3716,accept,management,management,19.03,0.77,20.12,31.66,24,FALSE
FW-20250223-43W4TLTT,2/23/2025 4:19,10.1.90.87,185.77.213.12,8344,0,ICMP,ALLOW,2690,9110,23,0.1,RULE-4315,accept,internal,vpn,15.24,0.26,11.39,29.41,1,TRUE
FW-20250315-ZEM6AZHC,3/15/2025 19:39,185.82.231.188,10.17.154.132,23139,22,TCP,ALLOW,9943,258,20,3.52,RULE-6010,accept,external,management,24.72,0.76,17.52,32.36,1,FALSE
FW-20250610-3334X6LR,6/10/2025 12:47,185.31.78.217,10.156.101.69,46271,8080,TCP,ALLOW,14307,14682,57,16.3,RULE-4910,accept,vpn,internal,21.62,0.92,13.78,24.28,1,TRUE
FW-20250503-B1CQSXRV,5/3/2025 15:23,185.233.240.10,185.249.145.9,61758,25,TCP,ALLOW,12564,22384,69,16.91,RULE-2560,accept,external,external,15.41,1.24,17.25,29.46,7,FALSE
FW-20250201-7Y8NYUZZ,2/1/2025 21:42,185.209.103.114,10.8.175.11,65383,22,TCP,ALLOW,2957,2422,10,0.31,RULE-7659,accept,vpn,management,25.54,0.76,20.55,32.98,9,TRUE
FW-20250210-X3IOMJ2S,2/10/2025 5:25,185.255.183.87,185.90.50.46,40871,8080,TCP,ALLOW,11093,15866,53,13.9,RULE-9963,accept,vpn,external,27.29,0.11,22.97,28.83,1,TRUE
FW-20250409-R7MJYGO8,4/9/2025 9:59,10.122.247.125,185.101.249.218,9051,3306,TCP,ALLOW,9108,11908,42,5.81,RULE-5162,accept,internal,vpn,26.44,0.32,31.74,27.47,3,TRUE
FW-20250630-N5C9SREJ,6/30/2025 23:55,172.16.75.184,185.23.176.55,44897,80,TCP,ALLOW,12633,15686,56,14.02,RULE-1070,accept,dmz,cloud,14.88,1.15,21,38.84,8,FALSE
FW-20250624-FKWJ63NM,6/24/2025 1:20,172.16.86.223,185.76.100.162,19368,443,TCP,ALLOW,12498,20197,65,20.57,RULE-1567,accept,dmz,external,19.16,0.13,13.64,23.74,18,FALSE
FW-20250711-LWKA0YRQ,7/11/2025 10:14,185.1.154.156,185.254.54.73,22605,53,UDP,ALLOW,4756,3069,15,3.57,RULE-3598,accept,vpn,vpn,27.33,0.73,22.88,24.57,1,TRUE
FW-20250423-6KIDKOZP,4/23/2025 3:12,185.125.222.177,172.16.180.17,38624,3389,TCP,ALLOW,13275,100,26,9.48,RULE-2631,accept,external,dmz,19.84,1.15,18.04,27.42,1,FALSE
FW-20250412-QHRXDFCN,4/12/2025 20:07,185.67.53.78,185.199.234.228,21210,53,UDP,ALLOW,10913,13222,48,12.68,RULE-4173,accept,cloud,cloud,20.66,0,14.03,35.52,6,FALSE
FW-20250306-8NF5QZ0Q,3/6/2025 5:43,185.240.203.98,172.16.124.122,52611,3306,TCP,ALLOW,4979,13560,37,3.71,RULE-6096,accept,cloud,dmz,22.8,1.14,27.55,28.38,3,FALSE
FW-20250709-R6Q0OTSY,7/9/2025 10:15,185.243.251.151,10.44.136.230,54641,3389,TCP,ALLOW,11706,18757,60,16.1,RULE-9464,accept,external,management,28.71,0.94,21.95,23.82,15,FALSE
FW-20250303-HB3PCJL5,3/3/2025 4:00,185.131.9.20,185.152.161.93,16658,3306,TCP,ALLOW,10265,24945,70,10.16,RULE-3015,accept,vpn,cloud,24.56,0.64,18.15,35.66,12,TRUE
FW-20250623-48NJTN3K,6/23/2025 2:06,185.42.249.51,185.181.16.42,60976,80,TCP,ALLOW,4504,3165,15,0.1,RULE-3190,accept,cloud,cloud,1261.42,20.87,99.79,33.43,13,FALSE
FW-20250420-7UCXCJ8E,4/20/2025 11:32,185.73.196.26,185.144.223.225,6649,3389,TCP,ALLOW,11054,13928,49,14.95,RULE-2520,accept,vpn,external,19.92,0.41,20.96,27.09,9,TRUE
FW-20250621-R9J4JYXX,6/21/2025 19:22,10.159.43.24,185.129.240.199,59851,5432,TCP,ALLOW,11526,3419,29,5.9,RULE-2954,accept,internal,external,27.91,0.84,21.47,31.89,6,TRUE
FW-20250421-00DM0KXN,4/21/2025 21:29,10.32.28.103,10.201.41.33,29901,8080,TCP,ALLOW,5408,13427,37,5.73,RULE-1901,accept,management,internal,31.89,0.73,27.32,29.41,1,FALSE
FW-20250314-L4BD0TOF,3/14/2025 16:42,10.88.158.51,185.200.42.189,18893,443,TCP,ALLOW,14586,24458,78,6.7,RULE-2968,accept,management,vpn,31.39,0.21,26.42,24.55,13,FALSE
FW-20250523-6OGK4VCS,5/23/2025 10:18,185.34.135.29,10.233.25.77,17750,53,UDP,ALLOW,21858,9709,63,22.89,RULE-9297,accept,cloud,management,24.44,0.34,16.13,24.37,23,FALSE
FW-20250301-VY8A6P1Y,3/1/2025 6:34,185.8.10.175,185.211.37.39,30475,443,TCP,ALLOW,7329,2803,20,3.33,RULE-6885,accept,cloud,external,1476.64,8.04,88.26,32.36,17,FALSE
FW-20250212-CN70O0LU,2/12/2025 21:35,10.21.196.197,185.39.120.78,54925,22,TCP,ALLOW,20360,17109,74,19.18,RULE-4126,accept,management,vpn,33.78,0.06,29.46,28.61,1,FALSE
FW-20250428-24H562GZ,4/28/2025 19:31,185.36.238.159,172.16.212.158,26039,80,TCP,ALLOW,14379,17978,64,16.47,RULE-8697,accept,external,dmz,15.26,1.32,15.39,43.48,8,FALSE
FW-20250521-0WJUBWQ5,5/21/2025 21:54,10.195.126.29,10.110.38.29,13895,0,ICMP,ALLOW,17003,12519,59,8.21,RULE-1759,accept,management,management,24.45,1.15,23.82,38.86,1,FALSE
FW-20250317-CTPWEMIT,3/17/2025 13:30,185.5.170.96,185.177.138.78,14116,22,TCP,ALLOW,15134,14275,58,3.68,RULE-5915,accept,external,external,23.32,0.16,26.35,24.99,1,FALSE
FW-20250415-GQ4TT47V,4/15/2025 4:57,10.3.59.68,10.71.131.111,19338,22,TCP,ALLOW,8542,9709,36,14.48,RULE-4882,accept,internal,management,21.52,1.11,23.2,26.91,1,TRUE
FW-20250603-KI9HWN2A,6/3/2025 22:26,10.65.197.76,185.182.231.46,31608,8080,TCP,ALLOW,13363,13613,53,12.09,RULE-7003,accept,management,external,16.33,0,14.74,29.83,10,FALSE
FW-20250409-OEZIDF4H,4/9/2025 13:53,10.108.195.160,185.244.167.167,64137,22,TCP,ALLOW,10109,100,20,9.72,RULE-5720,accept,management,cloud,25.76,0.44,28.34,30.72,25,FALSE
FW-20250606-LEJJ22LE,6/6/2025 11:10,10.106.105.164,10.89.207.13,8148,25,TCP,ALLOW,2622278,14320,9245,17.92,RULE-9543,accept,internal,internal,225.16,0.36,93.69,82.96,8461,TRUE
FW-20250614-GI9WMQAB,6/14/2025 22:11,185.151.154.91,185.49.161.193,50478,8080,TCP,ALLOW,13674,19597,66,2.64,RULE-2597,accept,cloud,cloud,34.46,0,20.21,28.35,1,FALSE
FW-20250407-Z62KBEZA,4/7/2025 9:47,10.55.223.155,172.16.155.108,7146,8080,TCP,ALLOW,16769,18315,70,15.42,RULE-1351,accept,internal,dmz,22.2,1.27,17.59,29.86,19,TRUE
FW-20250322-UPQC8TTK,3/22/2025 20:29,10.197.2.229,185.96.80.32,14916,21,TCP,DENY,11253,8750,14,0.06,RULE-8020,drop,internal,vpn,25.1,0.29,24.18,32.78,10,TRUE
FW-20250606-S3D25KFA,6/6/2025 16:14,172.16.15.74,10.125.84.163,29436,5432,TCP,ALLOW,11956,10665,45,22.74,RULE-4679,accept,dmz,management,14.61,0,16.77,23.53,11,FALSE
FW-20250525-QDUYXDCX,5/25/2025 16:31,172.16.116.33,185.15.64.178,16168,0,ICMP,ALLOW,3030,6738,19,8.53,RULE-6473,accept,dmz,vpn,25.89,0,20.14,35.25,18,FALSE
FW-20250405-TZ2K7JE1,4/5/2025 11:47,185.219.112.143,185.47.187.63,33944,443,TCP,ALLOW,6640,15552,44,0.1,RULE-5698,accept,external,vpn,25.44,0.61,23.4,27.33,14,FALSE
FW-20250622-J8MPPKAS,6/22/2025 4:29,185.59.103.87,172.16.119.181,26870,25,TCP,ALLOW,7742,16907,49,10.91,RULE-5412,accept,cloud,dmz,27.12,0.9,33.8,28.1,16,FALSE
FW-20250407-LTEQ3U9A,4/7/2025 2:43,10.180.30.177,185.184.155.26,28564,8080,TCP,ALLOW,100,10783,21,11.11,RULE-6313,accept,management,external,25.85,1.01,19.67,26.97,1,FALSE
FW-20250314-VWR3JUHT,3/14/2025 3:59,10.201.254.186,172.16.33.126,41793,443,TCP,ALLOW,16545,25907,84,13.97,RULE-9274,accept,management,dmz,23.48,1.06,15.19,30.55,35,FALSE
FW-20250415-1V847W7F,4/15/2025 17:32,172.16.70.110,185.13.94.149,53038,3389,TCP,ALLOW,11118,21865,65,12.74,RULE-7970,accept,dmz,vpn,594.74,6.56,97.82,30.13,13,FALSE
FW-20250503-S7Z9HKGJ,5/3/2025 19:09,185.212.225.178,185.58.95.143,13845,53,UDP,ALLOW,19759,11533,62,14.48,RULE-5737,accept,external,cloud,34.57,0.17,29.12,36.61,12,FALSE
FW-20250702-L0EET5NF,7/2/2025 15:19,10.245.184.42,185.229.213.218,52258,8080,TCP,ALLOW,17622,12450,60,13.75,RULE-7556,accept,internal,cloud,371.02,11.81,97.34,34.3,13,TRUE
FW-20250505-Q90SDP8N,5/5/2025 10:54,172.16.221.101,10.197.146.191,51138,80,TCP,ALLOW,9242,10926,40,6.56,RULE-1644,accept,dmz,management,31.83,1.95,24.96,34.47,4,FALSE
FW-20250603-JUO0L88H,6/3/2025 11:08,185.54.192.172,185.99.179.33,33411,5432,TCP,ALLOW,2947,13083,32,6.8,RULE-9597,accept,cloud,vpn,19.2,1.37,30.39,28.45,1,FALSE
FW-20250204-IVGP4C0B,2/4/2025 21:24,185.189.22.25,10.88.143.48,63287,8080,TCP,ALLOW,11704,5788,34,4.39,RULE-6290,accept,vpn,internal,30.82,0.45,24.49,32.18,9,TRUE
FW-20250301-BTJBVNZT,3/1/2025 4:46,185.145.129.94,10.199.145.62,58378,3389,TCP,ALLOW,11202,7210,36,4.42,RULE-2219,accept,cloud,internal,23.56,0,19.31,28.32,3,FALSE
FW-20250702-BZRKK8FA,7/2/2025 13:24,172.16.224.43,10.68.96.187,57725,0,ICMP,ALLOW,9907,2400,24,12.35,RULE-3781,accept,dmz,internal,14.32,0.11,20.32,27.08,9,FALSE
FW-20250430-QJNRV862,4/30/2025 18:43,10.3.34.71,185.255.225.199,46482,443,TCP,ALLOW,9679,12353,44,5.25,RULE-9580,accept,internal,external,24.19,0.53,19.61,37.65,14,TRUE
FW-20250611-PLZRAEJ4,6/11/2025 21:45,185.244.11.183,10.179.59.212,41448,8080,TCP,DENY,11313,14353,51,11.28,RULE-2496,drop,external,internal,25.91,0,22.32,23.81,1,FALSE
FW-20250619-PTDNYIQO,6/19/2025 0:20,185.52.88.244,10.162.239.60,55636,443,TCP,ALLOW,3422,17205,41,11.42,RULE-9509,accept,vpn,internal,28.13,0.35,21.68,19.95,12,TRUE
FW-20250714-XUCJTVS4,7/14/2025 11:24,185.70.0.248,185.175.38.8,45163,28298,UDP,DENY,14518,7534,44,11.83,RULE-2469,drop,external,vpn,24.97,1.43,24.35,34.22,11,FALSE
FW-20250218-83P3NSBN,2/18/2025 9:05,10.14.6.208,172.16.119.104,6344,852,TCP,DENY,12815,9071,10,1.92,RULE-2155,drop,internal,dmz,12.78,0.99,12.77,32.41,20,TRUE
FW-20250219-U2TRJONX,2/19/2025 3:06,172.16.104.118,185.166.161.169,10455,80,TCP,ALLOW,14153,19833,67,3.39,RULE-4625,accept,dmz,external,15.13,1.42,12.88,38.83,14,FALSE
FW-20250304-P48YL3R1,3/4/2025 3:37,10.176.239.138,10.225.36.48,35084,443,TCP,ALLOW,14013,8559,45,20.65,RULE-9416,accept,management,internal,31.69,0,26.43,33.94,10,FALSE
FW-20250527-8C4H9KRP,5/27/2025 3:22,185.84.59.61,185.225.141.199,3921,53,UDP,ALLOW,9599,21797,62,10.57,RULE-7902,accept,cloud,cloud,20.43,0,23.43,21.54,13,FALSE
FW-20250504-1C289HGA,5/4/2025 16:58,185.147.217.177,10.64.21.97,35800,5432,TCP,ALLOW,8187,100,16,0.1,RULE-4332,accept,cloud,management,6.62,0,12.25,29.44,8,FALSE
FW-20250511-6OARPMQ5,5/11/2025 13:41,185.206.44.239,10.120.216.114,7772,5432,TCP,ALLOW,4510,11841,32,1.99,RULE-2161,accept,vpn,internal,17.05,0.43,16.78,35.57,14,TRUE
FW-20250527-8I8SYKFJ,5/27/2025 14:15,10.146.232.157,10.136.247.186,32057,45998,TCP,DENY,7882,7957,31,5.34,RULE-3736,drop,management,management,11.06,0.97,17.12,33.44,6,FALSE
FW-20250322-NH5D21HN,3/22/2025 13:22,185.236.250.98,185.17.13.236,7846,8080,TCP,ALLOW,17880,7544,50,4.69,RULE-1006,accept,vpn,vpn,16.53,0.83,22.85,32.2,1,TRUE
FW-20250404-9UA3DDKR,4/4/2025 22:58,185.183.239.240,10.144.44.148,50934,3306,TCP,ALLOW,3929926,11780,6020,8.52,RULE-5783,accept,vpn,management,749.88,0.79,99.85,99.19,8713,TRUE
FW-20250308-29MKYUYA,3/8/2025 9:27,185.224.145.44,185.58.125.235,7088,0,ICMP,ALLOW,9710,10164,39,14.19,RULE-1320,accept,vpn,vpn,7.59,0.06,17.43,23.83,5,TRUE
FW-20250426-RGHGT4VJ,4/26/2025 4:06,172.16.95.56,10.61.71.184,13309,22,TCP,ALLOW,7788,9731,35,3.29,RULE-4000,accept,dmz,management,16.23,0.34,20.23,33.7,9,FALSE
FW-20250313-3VBQEPSK,3/13/2025 11:43,185.162.27.20,185.185.41.34,12072,53,UDP,ALLOW,12308,100,24,7.67,RULE-7671,accept,vpn,vpn,21.13,0.74,25.82,35.45,1,TRUE
FW-20250411-V0V4CE3K,4/11/2025 14:12,185.219.0.126,172.16.97.25,36512,443,TCP,ALLOW,12874,14086,53,4.55,RULE-5951,accept,vpn,dmz,29.35,0,20.91,27.9,1,TRUE
FW-20250703-G50BP7HZ,7/3/2025 10:15,185.244.121.19,185.211.234.161,31332,61949,TCP,DENY,6754,12155,37,9.82,RULE-3502,drop,external,vpn,23.48,1.45,14.33,22.11,12,FALSE
FW-20250711-5LL54IZJ,7/11/2025 7:17,185.89.187.139,172.16.194.106,28090,80,TCP,ALLOW,1189,17829,38,7.78,RULE-4396,accept,vpn,dmz,39.06,0.08,23.41,30.21,1,TRUE
FW-20250315-642VWP3E,3/15/2025 5:52,185.167.234.251,185.252.66.14,26045,0,ICMP,ALLOW,7290,11614,37,10.88,RULE-8562,accept,cloud,external,28.56,0.43,25.69,28.88,4,FALSE
FW-20250511-1WGAST9X,5/11/2025 3:45,10.57.64.84,172.16.157.48,42211,8080,TCP,ALLOW,8030,9439,34,8.25,RULE-7664,accept,management,dmz,29.84,0.82,30.49,36.03,2,FALSE
FW-20250615-JQT6B2MT,6/15/2025 13:38,172.16.184.10,10.124.165.242,53903,25,TCP,ALLOW,15946,5948,43,3.75,RULE-3472,accept,dmz,internal,19.51,0.46,20.44,36.55,27,FALSE
