Event_id,Timestamp,Db_instance,Db_user,Query_type,Table_name,Rows_returned,Rows_modified,Execution_time_ms,Cpu_db_usage_percent,Memory_db_usage_percent,Lock_wait_time_ms,Deadlock_flag,Full_table_scan_flag,Index_usage_flag,Active_sessions,Connection_pool_usage_percent,Transaction_log_growth_mb,Backup_running_flag
DB08416,6/20/2025 3:36,DB-CORE,app_user,DELETE,loans,39,6,224.39,34.02,48.8,1226,1,0,1,23,62.84,4,0
DB08417,4/10/2025 17:42,DB01,admin,UPDATE,fraud_alerts,31,0,78.43,48.11,54.22,167,0,0,1,25,68.66,0,0
DB08418,5/8/2025 6:00,DB01,app_user,SELECT,fraud_alerts,89,26,769.12,60.85,60.32,142,0,1,0,27,61.02,46,0
DB08419,7/7/2025 21:47,DB-CORE,report_user,INSERT,customers,173,55,130.58,51.31,48.16,226,0,0,1,31,73.95,29,0
DB08420,6/26/2025 5:54,DB-PAY,app_user,DELETE,payment_history,171,2,79.71,35.59,48.41,205,0,0,1,20,47.05,2,1
DB08421,6/22/2025 8:39,DB-CORE,app_user,UPDATE,accounts,77,9,127.42,35.92,49.69,132,0,0,1,22,65.94,7,1
DB08422,3/23/2025 20:35,DB-CORE,admin,DELETE,accounts,102,44,161.67,43.66,55.08,148,0,0,1,29,59.6,47,0
DB08423,5/24/2025 4:21,DB-PAY,admin,UPDATE,loans,69,13,98.83,36.91,48.71,128,0,0,1,19,51.2,10,0
DB08424,3/30/2025 1:35,DB01,app_user,INSERT,cards,123,34,119,51.56,49.95,564,0,0,1,42,81.11,28,0
DB08425,5/5/2025 11:50,DB-PAY,etl_user,DELETE,audit_logs,29,4,697.84,71.84,53.98,166,0,1,0,30,85.22,2,0
DB08426,2/14/2025 3:48,DB01,admin,UPDATE,fraud_alerts,74,28,111.47,46.95,50.41,144,0,0,1,27,61.36,23,0
DB08427,2/11/2025 8:37,DB01,app_user,SELECT,audit_logs,107,32,101.4,42.73,51.54,448,0,0,1,22,58.46,19,0
DB08428,7/7/2025 20:16,DB-PAY,app_user,DELETE,cards,115,21,130.38,40.24,46.49,382,0,0,1,46,80.45,24,0
DB08429,6/23/2025 13:40,DB02,etl_user,DELETE,audit_logs,1,0,665.05,48.46,59.92,124,0,1,0,24,69.91,0,0
DB08430,2/13/2025 8:27,DB02,report_user,UPDATE,loans,91,27,123.27,52.06,45.6,120,0,0,1,23,49.41,38,0
DB08431,3/6/2025 6:26,DB01,etl_user,UPDATE,loans,123,27,89.8,50.84,41.46,321,0,0,1,25,65.18,37,0
DB08432,4/4/2025 21:43,DB01,admin,SELECT,cards,139,62,100.26,49.37,49.18,127,0,0,1,24,68.6,85,1
DB08433,7/3/2025 8:40,DB02,app_user,SELECT,customers,128,36,123.88,39.7,62.15,292,0,0,1,29,74.94,57,0
DB08434,4/3/2025 18:46,DB02,report_user,DELETE,cards,208,84,104.77,43.56,56.14,247,0,0,1,28,72.79,48,1
DB08435,6/9/2025 13:39,DB-CORE,etl_user,UPDATE,audit_logs,142,32,185.19,39.67,53.81,1175,1,0,1,25,58.57,47,1
DB08436,4/25/2025 23:13,DB-CORE,etl_user,INSERT,customers,680,12,320.68,48.15,65.98,107,0,0,1,21,46.13,15,0
DB08437,5/25/2025 8:32,DB02,app_user,DELETE,payment_history,56,17,84.8,44.36,46.56,158,0,0,1,24,62.36,21,1
DB08438,5/14/2025 21:51,DB01,app_user,INSERT,accounts,147,30,111.64,36.78,47.67,317,0,0,1,39,57.68,47,0
DB08439,4/17/2025 19:36,DB-CORE,admin,UPDATE,fraud_alerts,133,58,571.82,65.9,56,177,0,1,0,34,93.05,105,1
DB08440,5/5/2025 2:36,DB-PAY,admin,UPDATE,audit_logs,153,37,102.87,43.94,51.44,128,0,0,1,19,53.18,60,1
DB08441,2/10/2025 9:29,DB02,admin,SELECT,audit_logs,135,54,143.05,53.34,47.6,184,0,0,1,29,58.23,73,0
DB08442,6/7/2025 4:47,DB-CORE,report_user,UPDATE,transactions,130,20,72.18,43.09,47.86,85,0,0,1,16,33.61,17,1
DB08443,6/4/2025 13:34,DB02,etl_user,DELETE,transactions,76,0,126.79,41.45,46.77,209,0,0,1,24,62.06,0,1
DB08444,7/10/2025 3:16,DB-CORE,admin,DELETE,fraud_alerts,805,18,353.51,35.55,45.07,118,0,1,0,23,51.41,15,1
DB08445,2/13/2025 5:41,DB-PAY,report_user,INSERT,accounts,131,47,108.98,47.87,54.31,125,0,0,1,21,56.73,46,0
DB08446,4/17/2025 15:13,DB02,etl_user,UPDATE,audit_logs,153,30,283.42,51.01,49.55,1066,1,0,1,31,67.13,56,0
DB08447,3/10/2025 7:25,DB-PAY,report_user,UPDATE,transactions,115,14,117.59,46.94,47.63,256,0,0,1,20,50.89,11,1
DB08448,5/5/2025 14:58,DB-CORE,app_user,UPDATE,cards,160,56,100.83,45.5,55.14,164,0,0,1,30,66.39,99,0
DB08449,2/7/2025 11:39,DB01,etl_user,SELECT,audit_logs,71,2,85.98,40.28,47.44,219,0,0,1,26,53.23,1,0
DB08450,2/24/2025 4:18,DB02,app_user,INSERT,accounts,100,3,72.94,40.4,47.33,228,0,0,1,26,75.59,3,0
DB08451,4/11/2025 11:44,DB-CORE,admin,INSERT,payment_history,165,52,425.5,52.71,54.26,199,0,1,0,24,51.22,77,0
DB08452,5/3/2025 16:44,DB02,app_user,SELECT,audit_logs,80,2,110.67,47.57,49.4,172,0,0,1,32,88.28,2,0
DB08453,2/20/2025 6:47,DB02,report_user,DELETE,payment_history,132,38,106.62,38.55,43.8,132,0,0,1,26,67.61,61,1
DB08454,6/25/2025 15:12,DB-CORE,etl_user,INSERT,customers,75,15,135.42,48.31,41.22,195,0,0,1,20,58.61,19,1
DB08455,5/20/2025 18:44,DB-CORE,report_user,DELETE,transactions,89,33,87.27,45.56,46.5,198,0,0,1,20,50.68,52,0
DB08456,5/26/2025 17:27,DB-PAY,admin,DELETE,customers,79,30,64.37,43.8,46.89,183,0,0,1,26,60.11,35,1
DB08457,6/6/2025 9:30,DB01,app_user,DELETE,loans,990,33,250.52,54.41,50.1,184,0,1,0,29,63.63,48,0
DB08458,6/10/2025 14:06,DB02,admin,INSERT,audit_logs,88,21,83.4,34.16,52.7,189,0,0,1,20,51.67,19,0
DB08459,5/3/2025 13:12,DB-PAY,app_user,INSERT,loans,1,0,78.73,39.21,53.03,152,0,0,1,23,59.13,0,0
DB08460,3/24/2025 16:21,DB-CORE,app_user,DELETE,accounts,93,34,114.8,44.9,45.8,134,0,0,1,21,49.19,39,0
DB08461,3/16/2025 19:02,DB01,report_user,DELETE,payment_history,1090,15,310.09,55.83,61.07,230,0,0,1,25,52.86,28,0
DB08462,4/25/2025 9:46,DB-PAY,report_user,DELETE,transactions,75,15,125.01,47.93,47.07,158,0,0,1,28,63.87,28,1
DB08463,3/30/2025 16:29,DB-CORE,etl_user,SELECT,fraud_alerts,55,20,479.03,54.87,58.86,129,0,1,0,25,59.4,25,0
DB08464,3/10/2025 8:44,DB01,admin,UPDATE,cards,128,5,128.66,46.06,59.46,170,0,0,1,27,59.96,7,1
DB08465,3/3/2025 14:24,DB-CORE,admin,UPDATE,fraud_alerts,148,21,93.13,45.13,41.01,107,0,0,1,21,61.88,38,0
DB08466,5/20/2025 1:57,DB01,etl_user,INSERT,cards,65,16,107.72,38.2,47.42,117,0,0,1,21,54.2,19,0
DB08467,4/19/2025 2:43,DB02,admin,INSERT,fraud_alerts,144,40,112.29,43.5,55.28,219,0,0,1,32,90.38,61,0
DB08468,2/17/2025 8:48,DB02,report_user,SELECT,cards,81,36,125.57,50.63,51.97,295,0,0,1,28,62.52,26,1
DB08469,2/7/2025 15:54,DB02,etl_user,SELECT,loans,238,109,113.81,48.35,41.7,146,0,0,1,28,71.02,114,0
DB08470,4/10/2025 17:24,DB-CORE,admin,UPDATE,payment_history,80,35,122.15,50.46,52.59,196,0,0,1,35,94.11,41,0
DB08471,4/9/2025 23:16,DB-CORE,admin,INSERT,cards,115,21,95.12,40.14,51.65,109,0,0,1,20,50.02,35,0
DB08472,3/12/2025 6:18,DB02,admin,SELECT,cards,91,19,125.52,43.26,45.47,190,0,0,1,32,94.91,13,0
DB08473,6/16/2025 4:04,DB-CORE,app_user,DELETE,payment_history,129,23,454.1,47.13,56.07,134,0,1,0,22,60.49,39,0
DB08474,3/24/2025 23:52,DB01,report_user,UPDATE,customers,91,20,92.23,49.95,46.29,167,0,0,1,21,57.44,30,0
DB08475,5/5/2025 4:44,DB01,etl_user,SELECT,payment_history,1,0,783.28,64.61,67.93,140,0,1,0,26,72.87,0,0
DB08476,2/11/2025 8:13,DB01,report_user,DELETE,accounts,60,25,128.97,45.9,48.05,144,0,0,1,28,57.07,19,0
DB08477,6/23/2025 2:17,DB01,report_user,INSERT,customers,144,27,130.17,43.51,46.88,218,0,0,1,30,76.28,44,0
DB08478,3/23/2025 0:26,DB-PAY,report_user,DELETE,fraud_alerts,95,45,104.77,46.06,42.55,103,0,0,1,19,55.02,34,1
DB08479,5/23/2025 3:47,DB-PAY,app_user,INSERT,loans,110,53,113.98,41.93,57.76,219,0,0,1,27,54.67,55,0
DB08480,2/26/2025 18:57,DB-PAY,app_user,INSERT,payment_history,72,11,111.24,54.46,49.52,263,0,0,1,26,55.07,18,1
DB08481,2/1/2025 0:11,DB01,etl_user,INSERT,loans,116,19,108.63,46.65,43.86,85,0,0,1,16,47.61,36,0
DB08482,3/6/2025 1:07,DB01,etl_user,INSERT,fraud_alerts,100,13,73.4,44.88,46.87,104,0,0,1,18,48.03,8,0
DB08483,3/25/2025 7:01,DB02,report_user,DELETE,accounts,17,6,82.52,49.7,44.33,115,0,0,1,23,55.84,6,0
DB08484,3/10/2025 4:33,DB-CORE,report_user,DELETE,audit_logs,142,15,97.92,34.95,50.52,225,0,0,1,22,63.29,20,0
DB08485,5/22/2025 9:06,DB-PAY,report_user,DELETE,fraud_alerts,65,11,103.33,36.73,52.38,157,0,0,1,19,39.1,7,1
DB08486,2/26/2025 2:28,DB-PAY,etl_user,SELECT,audit_logs,78,8,91.4,33.7,57.43,130,0,0,1,21,60.51,11,0
DB08487,4/3/2025 18:43,DB01,report_user,SELECT,fraud_alerts,94,14,94.21,42.79,50,129,0,0,1,23,67.87,15,0
DB08488,3/9/2025 19:37,DB01,admin,DELETE,customers,154,42,396.51,55.57,58.32,160,0,1,0,27,76.51,23,0
DB08489,3/24/2025 0:13,DB-PAY,admin,SELECT,transactions,131,41,89.93,49.75,57.94,161,0,0,1,29,66.26,40,0
DB08490,7/11/2025 5:29,DB-CORE,admin,SELECT,cards,159,15,97.96,36.82,58.01,179,0,0,1,23,59.44,17,1
DB08491,6/30/2025 11:55,DB01,admin,INSERT,payment_history,163,7,109.58,43.19,39.45,439,0,0,1,25,58.26,7,1
DB08492,6/10/2025 7:50,DB01,app_user,INSERT,fraud_alerts,94,5,136.33,40.26,50.35,190,0,0,1,25,72.18,5,0
DB08493,2/5/2025 6:17,DB02,report_user,INSERT,loans,124,34,108.51,44.14,60.08,370,0,0,1,34,81.75,41,0
DB08494,3/22/2025 13:47,DB-PAY,etl_user,UPDATE,accounts,440,0,341.65,49.88,42.63,163,0,1,0,26,63.16,0,0
DB08495,6/20/2025 19:52,DB01,report_user,SELECT,cards,18,4,82.43,44.46,53.81,181,0,0,1,24,52.22,7,0
DB08496,7/5/2025 0:23,DB02,report_user,INSERT,cards,1,0,93.97,43.08,51.9,118,0,0,1,22,44.76,0,0
DB08497,6/4/2025 7:00,DB-PAY,admin,UPDATE,loans,105,23,130.65,49.18,50.65,238,0,0,1,33,94.32,11,0
DB08498,5/2/2025 13:16,DB-PAY,report_user,DELETE,cards,174,0,319.42,53.35,58.76,360,1,0,1,27,66.12,0,0
DB08499,5/5/2025 2:00,DB-CORE,admin,UPDATE,accounts,90,9,128.08,53.29,47.77,200,0,0,1,28,62.67,13,1
DB08500,6/18/2025 18:29,DB-PAY,report_user,DELETE,payment_history,86,38,129.73,50.64,46.07,120,0,0,1,24,57.95,49,1
DB08501,4/28/2025 23:24,DB-CORE,app_user,UPDATE,audit_logs,1,0,464.93,70.38,62.44,165,0,1,0,33,82.76,0,0
DB08502,3/3/2025 2:46,DB-PAY,report_user,INSERT,fraud_alerts,11,1,132.14,57.44,57.34,310,0,0,1,30,82.48,1,0
DB08503,3/13/2025 5:50,DB01,app_user,DELETE,transactions,128,8,96.92,46.81,48.38,172,0,0,1,26,74.78,10,0
DB08504,4/24/2025 8:13,DB-CORE,admin,INSERT,accounts,86,33,141.05,57.63,55.11,142,0,0,1,23,48.83,43,0
DB08505,5/24/2025 21:14,DB-CORE,report_user,INSERT,fraud_alerts,103,29,112.85,52.13,39.27,131,0,0,1,23,67.15,38,0
DB08506,2/9/2025 15:06,DB-PAY,report_user,SELECT,payment_history,96,30,100.98,55.9,50.42,393,0,0,1,50,79.26,21,1
DB08507,2/6/2025 2:41,DB-CORE,app_user,DELETE,loans,68,9,79.14,42.98,40.28,251,0,0,1,26,63.99,15,0
DB08508,7/5/2025 18:13,DB-CORE,admin,UPDATE,fraud_alerts,154,50,143.3,49.52,45.68,215,0,0,1,25,71.32,82,1
DB08509,2/28/2025 6:56,DB-PAY,report_user,DELETE,loans,58,25,65.12,53.67,48.48,257,0,0,1,17,49.98,35,0
DB08510,3/8/2025 12:45,DB01,report_user,DELETE,audit_logs,16,6,79.34,55.77,51.01,120,0,0,1,23,51.96,6,1
DB08511,5/30/2025 11:49,DB01,admin,INSERT,audit_logs,105,36,143.77,43.29,55.35,174,0,0,1,33,77.97,30,0
DB08512,5/30/2025 11:36,DB02,app_user,SELECT,fraud_alerts,11,0,116.86,44.05,44.58,475,0,0,1,24,71.99,0,0
DB08513,6/21/2025 12:38,DB-PAY,app_user,UPDATE,accounts,97,8,117.71,49.59,56.14,294,0,0,1,34,72.91,5,0
DB08514,3/1/2025 7:41,DB-PAY,app_user,UPDATE,customers,93,37,61.75,35.76,52.46,231,0,0,1,16,32.48,41,0
DB08515,3/20/2025 14:51,DB02,admin,INSERT,accounts,115,10,298.85,42.25,45.39,1110,1,0,1,23,60.3,18,1
DB08516,2/25/2025 17:50,DB01,app_user,UPDATE,audit_logs,57,24,70.81,48.35,49.05,147,0,0,1,29,78.16,36,0
DB08517,7/11/2025 20:32,DB01,report_user,SELECT,customers,113,22,126.51,45.26,49.23,149,0,0,1,28,81.16,14,1
DB08518,7/4/2025 5:54,DB01,app_user,UPDATE,cards,103,34,100.94,42.57,47.66,501,0,0,1,41,64.54,20,0
DB08519,2/13/2025 7:52,DB-PAY,report_user,SELECT,fraud_alerts,170,67,130.96,41.72,54.7,272,0,0,1,23,48.91,39,1
DB08520,5/4/2025 17:34,DB-PAY,etl_user,SELECT,cards,89,30,95.28,43.22,45.73,212,0,0,1,22,49.64,47,0
DB08521,5/28/2025 0:05,DB01,app_user,SELECT,fraud_alerts,126,40,121.04,42.96,57.36,132,0,0,1,25,51.78,48,1
DB08522,2/14/2025 13:31,DB01,etl_user,INSERT,loans,141,4,94.68,46.47,44.69,138,0,0,1,23,55.17,7,1
DB08523,2/19/2025 22:47,DB01,report_user,DELETE,payment_history,170,2,174.85,40.32,51.9,128,0,0,1,25,59.54,1,0
DB08524,4/13/2025 6:00,DB-CORE,report_user,UPDATE,cards,229,110,145.99,43.46,51.89,410,0,0,1,30,60.18,121,0
DB08525,2/18/2025 19:56,DB02,admin,SELECT,payment_history,30,3,68.89,49,51.3,132,0,0,1,20,41.64,3,1
DB08526,3/21/2025 7:27,DB-PAY,report_user,SELECT,accounts,159,34,85.46,38.53,46.56,132,0,0,1,22,58.57,25,1
DB08527,7/6/2025 8:41,DB01,admin,DELETE,audit_logs,1,0,111.45,53.08,53.15,131,0,0,1,26,76.05,0,0
DB08528,2/5/2025 11:32,DB-PAY,etl_user,INSERT,loans,125,21,100.77,41.25,52.67,136,0,0,1,22,63.33,41,0
DB08529,5/13/2025 5:02,DB-CORE,report_user,SELECT,payment_history,71,24,66.96,43.23,38.44,196,0,0,1,26,67.27,46,0
DB08530,5/29/2025 23:42,DB-PAY,report_user,INSERT,accounts,550,18,539.7,69.07,74.72,172,0,0,1,27,65.9,32,0
DB08531,2/22/2025 3:01,DB01,etl_user,DELETE,fraud_alerts,56,21,119.2,53.43,55.54,157,0,0,1,30,64.12,40,0
DB08532,4/26/2025 11:13,DB01,report_user,INSERT,loans,109,41,141.79,46.27,51.97,143,0,0,1,27,66.27,34,1
DB08533,3/22/2025 21:38,DB02,etl_user,INSERT,transactions,30,14,79.85,46.46,44.63,106,0,0,1,17,37.63,20,0
DB08534,2/2/2025 8:00,DB-PAY,etl_user,INSERT,cards,101,31,525.13,50.81,53.27,145,0,1,0,25,55.28,23,0
DB08535,4/30/2025 10:29,DB-PAY,app_user,UPDATE,audit_logs,48,0,106.79,45.72,56.76,163,0,0,1,28,81.84,0,1
DB08536,2/4/2025 16:37,DB-PAY,etl_user,DELETE,customers,243,30,90.62,44.17,48.95,210,0,0,1,28,60.6,40,0
DB08537,4/1/2025 1:01,DB02,admin,DELETE,customers,1070,53,435.5,64.04,69.89,282,0,0,1,24,70.89,43,1
DB08538,5/10/2025 17:11,DB02,etl_user,SELECT,customers,170,58,122.17,51.73,64.43,306,0,0,1,28,68.61,92,0
DB08539,3/7/2025 6:20,DB01,etl_user,INSERT,fraud_alerts,128,16,126.1,40.38,35.63,111,0,0,1,21,44.33,13,1
DB08540,7/10/2025 19:34,DB-CORE,report_user,UPDATE,fraud_alerts,102,1,92.05,34.57,46.58,184,0,0,1,22,64.25,1,1
DB08541,5/24/2025 0:18,DB02,app_user,INSERT,accounts,64,2,54.72,42.55,56.4,140,0,0,1,25,55.49,3,0
DB08542,2/16/2025 14:14,DB-PAY,admin,SELECT,transactions,75,5,114.47,57.08,50.16,145,0,0,1,29,75.78,2,0
DB08543,5/3/2025 16:38,DB02,admin,UPDATE,loans,85,28,94.91,32.49,45.22,303,0,0,1,23,51.17,55,0
DB08544,3/14/2025 21:03,DB-PAY,admin,INSERT,cards,115,44,133.4,53.57,49.88,172,0,0,1,21,62.05,73,0
DB08545,4/21/2025 16:25,DB02,etl_user,SELECT,loans,146,10,150.2,42.98,47.13,121,0,0,1,23,53.04,8,0
DB08546,4/20/2025 16:49,DB02,etl_user,UPDATE,loans,107,31,106.85,44.42,46.03,599,0,0,1,45,75.38,47,0
DB08547,4/7/2025 22:38,DB-PAY,etl_user,DELETE,transactions,126,37,163.36,46.41,57.7,187,0,0,1,29,60.24,57,1
DB08548,5/15/2025 19:47,DB02,etl_user,INSERT,cards,65,30,102.48,40.33,45.97,136,0,0,1,19,39.95,40,0
DB08549,6/7/2025 15:28,DB-PAY,report_user,UPDATE,payment_history,74,16,439.02,57.96,44.76,136,0,1,0,23,59.7,10,0
DB08550,2/27/2025 2:26,DB01,report_user,INSERT,accounts,137,52,97.46,43.51,46.17,211,0,0,1,19,43.86,42,1
DB08551,3/8/2025 6:17,DB01,report_user,DELETE,payment_history,58,25,69.15,41.54,38.04,168,0,0,1,23,66.61,46,1
DB08552,7/2/2025 9:39,DB-PAY,admin,UPDATE,payment_history,38,15,128.76,51.31,51.22,142,0,0,1,25,67.65,10,0
DB08553,3/15/2025 12:31,DB-PAY,app_user,SELECT,fraud_alerts,122,15,331.99,61.2,64,133,0,1,0,25,50.22,18,1
DB08554,2/17/2025 9:58,DB02,etl_user,INSERT,audit_logs,149,3,87.73,44.15,40.16,113,0,0,1,22,45.19,2,0
DB08555,6/15/2025 22:24,DB02,report_user,SELECT,transactions,127,45,562.56,68.81,52.58,132,0,1,0,24,50.92,76,1
DB08556,6/17/2025 14:48,DB-CORE,admin,INSERT,audit_logs,112,33,270.73,60.47,53.33,109,0,1,0,20,59.04,35,0
DB08557,5/30/2025 9:38,DB-PAY,admin,UPDATE,transactions,99,47,98.23,44.58,53.58,414,0,0,1,39,81.88,70,0
DB08558,4/20/2025 23:33,DB-CORE,etl_user,SELECT,loans,8,2,71.61,33.87,44.73,154,0,0,1,28,77.87,2,0
DB08559,2/21/2025 3:04,DB-CORE,app_user,INSERT,fraud_alerts,137,34,86.12,48.83,46.98,164,0,0,1,25,64.23,25,0
DB08560,7/8/2025 6:46,DB02,app_user,DELETE,customers,114,4,162.29,36.14,49.97,665,1,0,1,22,60.41,5,0
DB08561,6/10/2025 14:42,DB01,admin,DELETE,accounts,114,2,104.92,44.81,45.41,173,0,0,1,27,71.09,1,0
DB08562,3/19/2025 18:08,DB-PAY,report_user,INSERT,accounts,125,4,134.54,42.51,56.67,182,0,0,1,29,79.39,7,0
DB08563,7/8/2025 4:10,DB-CORE,report_user,SELECT,customers,82,29,69.98,39.24,41.31,124,0,0,1,19,38.55,31,0
DB08564,2/11/2025 11:37,DB-PAY,etl_user,INSERT,customers,160,72,88.62,43.22,52.14,353,0,0,1,42,54.42,72,0
DB08565,6/8/2025 23:26,DB-PAY,etl_user,INSERT,audit_logs,44,20,82.55,41.86,48.27,132,0,0,1,23,67.78,26,0
DB08566,3/10/2025 10:18,DB01,etl_user,INSERT,fraud_alerts,122,60,140.73,53.39,51.62,359,0,0,1,30,73.93,89,1
DB08567,5/16/2025 12:09,DB01,admin,UPDATE,transactions,105,12,117.95,47.55,52.58,142,0,0,1,27,59.33,18,0
DB08568,2/9/2025 14:13,DB-CORE,app_user,INSERT,cards,41,20,87.21,40.21,57.79,176,0,0,1,20,60,25,0
DB08569,3/4/2025 2:06,DB02,app_user,SELECT,cards,166,45,104.91,33.57,53.14,225,0,0,1,26,74.95,51,0
DB08570,2/2/2025 20:33,DB02,admin,DELETE,customers,180,89,119.42,38.7,45.87,141,0,0,1,24,69.53,97,0
DB08571,5/26/2025 19:48,DB-PAY,admin,UPDATE,fraud_alerts,138,19,106.72,38.53,46.67,154,0,0,1,19,50.01,29,1
DB08572,3/19/2025 21:43,DB-PAY,app_user,SELECT,audit_logs,86,14,97.44,51.47,51.16,160,0,0,1,28,57.12,27,0
DB08573,3/21/2025 18:20,DB02,admin,UPDATE,cards,78,37,361,62.1,47.34,263,0,1,0,26,75.51,51,0
DB08574,5/30/2025 4:35,DB02,etl_user,INSERT,loans,182,53,172.73,57.77,46.47,171,0,0,1,33,97.51,96,1
DB08575,4/14/2025 13:36,DB-CORE,app_user,SELECT,customers,127,16,80.31,37.59,40.1,149,0,0,1,17,48.48,12,0
DB08576,7/3/2025 10:02,DB-PAY,report_user,INSERT,audit_logs,117,50,175.21,46.69,46.85,168,0,0,1,27,68.55,54,0
DB08577,6/15/2025 15:05,DB01,admin,INSERT,payment_history,10,0,432.44,68.48,65.05,141,0,0,1,20,56.53,0,0
DB08578,3/6/2025 3:06,DB01,admin,SELECT,cards,57,8,89.24,37.63,46.88,148,0,0,1,18,51.19,7,1
DB08579,7/11/2025 11:17,DB02,report_user,SELECT,cards,94,34,131.14,48.83,40.4,165,0,0,1,28,62.03,32,1
DB08580,2/19/2025 7:29,DB-CORE,etl_user,SELECT,audit_logs,225,98,76.73,42.22,46.48,123,0,0,1,21,52.85,134,0
DB08581,3/11/2025 10:40,DB-PAY,admin,UPDATE,transactions,104,28,141.69,43.52,50.09,181,0,0,1,24,50.97,25,0
DB08582,7/9/2025 1:35,DB01,app_user,DELETE,fraud_alerts,102,4,102.07,39.31,46.06,89,0,0,1,17,47.92,3,0
DB08583,7/14/2025 11:21,DB-PAY,app_user,UPDATE,fraud_alerts,129,9,311.32,45.17,63.03,944,1,0,1,32,68.18,7,1
DB08584,6/3/2025 10:21,DB01,etl_user,UPDATE,audit_logs,142,26,145.42,43.14,39.05,120,0,0,1,24,51.61,39,0
DB08585,5/27/2025 16:18,DB-PAY,etl_user,DELETE,audit_logs,183,39,90.3,39.54,57.6,156,0,0,1,21,50.22,25,0
DB08586,2/24/2025 8:48,DB-CORE,admin,INSERT,cards,116,10,90.71,48.91,58.54,122,0,0,1,24,51.15,10,0
DB08587,3/1/2025 8:04,DB02,app_user,DELETE,audit_logs,52,25,106.7,44.86,48.43,206,0,0,1,24,56.86,36,0
DB08588,7/1/2025 5:00,DB02,admin,INSERT,loans,94,43,144.1,41.47,58.54,172,0,0,1,28,57.09,74,0
DB08589,4/17/2025 22:47,DB02,etl_user,INSERT,cards,143,53,131.59,47.2,56.91,195,0,0,1,21,43.72,85,0
DB08590,3/9/2025 0:25,DB-CORE,app_user,SELECT,payment_history,73,35,114.24,47.98,50.35,156,0,0,1,21,51.52,39,0
DB08591,4/12/2025 18:05,DB-CORE,etl_user,UPDATE,customers,99,27,89.02,39.6,51.67,261,0,0,1,21,60.31,13,0
DB08592,2/2/2025 12:34,DB02,etl_user,INSERT,customers,126,61,419.04,54.49,57.22,155,0,1,0,17,45.95,118,0
DB08593,3/20/2025 10:14,DB01,report_user,UPDATE,fraud_alerts,1,0,105.96,32.63,52.29,120,0,0,1,21,60.66,0,0
DB08594,2/12/2025 1:34,DB01,admin,INSERT,fraud_alerts,165,31,131.67,47.89,51.12,484,0,0,1,38,90.38,54,0
DB08595,4/24/2025 14:20,DB-PAY,admin,SELECT,fraud_alerts,12,3,84.74,39.85,53.36,160,0,0,1,26,67.69,4,0
DB08596,3/15/2025 20:06,DB-CORE,app_user,DELETE,audit_logs,14,3,76.57,48.78,49.74,177,0,0,1,26,75.48,5,1
DB08597,3/3/2025 6:53,DB-CORE,report_user,SELECT,payment_history,114,25,80.7,43.61,46.57,142,0,0,1,17,40.27,35,1
DB08598,7/8/2025 3:01,DB-CORE,admin,DELETE,customers,39,1,96.51,45.74,47.8,157,0,0,1,22,58.46,1,1
DB08599,2/24/2025 1:26,DB02,app_user,DELETE,transactions,370,10,357.95,63.57,69.86,92,0,0,1,18,40.15,18,0
DB08600,6/13/2025 7:08,DB01,admin,INSERT,cards,1000,40,539.25,70.15,82.67,166,0,0,1,26,67.4,57,1
DB08601,4/28/2025 13:02,DB01,etl_user,DELETE,cards,71,16,110.23,48.08,51.15,328,0,0,1,29,80.99,19,0
DB08602,5/11/2025 9:46,DB02,app_user,INSERT,audit_logs,47,0,104.07,49.83,48.94,178,0,0,1,27,71.19,0,0
DB08603,6/20/2025 0:22,DB01,admin,INSERT,cards,1400,35,392.43,70,80.82,216,0,0,1,20,51.64,68,1
DB08604,6/6/2025 3:07,DB-PAY,report_user,INSERT,transactions,11,5,116.44,49.01,48.82,211,0,0,1,20,46.62,5,0
DB08605,5/1/2025 14:14,DB02,admin,INSERT,transactions,112,50,158.17,42.1,47.22,224,0,0,1,29,66.66,53,0
DB08606,3/9/2025 1:32,DB02,report_user,DELETE,payment_history,84,14,133.1,55.68,56.21,143,0,0,1,23,51.83,13,0
DB08607,4/24/2025 9:40,DB02,admin,UPDATE,loans,101,6,113.21,42.9,54.61,199,0,0,1,25,67.69,3,1
DB08608,5/20/2025 14:39,DB02,report_user,SELECT,transactions,129,49,102.32,56.28,45.12,152,0,0,1,17,48.09,55,0
DB08609,7/5/2025 15:59,DB-PAY,report_user,SELECT,transactions,34,13,91.66,44.99,47.93,161,0,0,1,31,78.05,10,0
DB08610,2/10/2025 1:01,DB-CORE,report_user,UPDATE,transactions,137,51,598.68,61.47,59.67,154,0,1,0,30,76.96,89,0
DB08611,2/2/2025 20:08,DB-PAY,admin,DELETE,transactions,39,6,65.03,45.05,61.32,229,0,0,1,26,73.19,6,0
DB08612,2/7/2025 9:08,DB-PAY,app_user,UPDATE,loans,106,11,147.34,39.76,48.94,1047,1,0,1,20,42.09,14,0
DB08613,4/21/2025 8:40,DB-PAY,etl_user,SELECT,cards,57,22,127.91,38.41,44.45,162,0,0,1,25,55.07,37,0
DB08614,7/3/2025 15:10,DB-CORE,etl_user,SELECT,payment_history,106,33,115.07,49.66,41.51,383,0,0,1,26,70.04,58,1
